hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
0,9,AirBox,2,3,acelink.edimax,5,5,94,桃園市市立內壢國中,1,0,24.974495,25.2,2020-05-23T02:17:37Z,0,121.2518366,桃園市中壢區復華里復華一街108號,2020-05-23,08BEAC0A06CC,0,N/A,v1.06,0,02:17:37,AI-1003WN,N/A,,
0,9,AirBox,2,21,acelink.edimax,32,36,100,雲林縣縣立安定國小,1,0,23.79795118,27.5,2020-05-23T02:19:10Z,0,120.4394053,雲林縣西螺鎮河南里埔心路二一○號,2020-05-23,08BEAC0A0198,0,56.08,v1.06,0,02:19:10,AI-1003WN,Theil-Sen/21/14.39,,
0,9,AirBox,2,8,acelink.edimax,12,13,95,桃園市市立祥安國小,1,0,24.8943698,25.3,2020-05-23T02:19:22Z,0,121.2025083,桃園市平鎮區湧安路45號,2020-05-23,08BEAC0A00A0,0,N/A,v1.06,0,02:19:22,AI-1003WN,N/A,,
0,9,AirBox,2,17,acelink.edimax,31,36,100,臺南市市立東陽國小,1,0,23.2285051,28.1,2020-05-23T02:15:20Z,0,120.1836214,臺南市學甲區華宗路260號,2020-05-23,08BEAC0A0206,0,N/A,v1.06,0,02:15:20,AI-1003WN,N/A,,
,9,AirBox,2,2,,3,4,94,高雄市市立民權國小,1,,23.248,23,2020-05-23T02:16:48Z,,120.702,高雄市民權國小 高雄市那瑪夏區瑪雅里平和巷220號,2020-05-23,74DA38F20C2C,,4.38,,,02:16:48,,BRR/30/35.79,那瑪夏區民權國小,new_taipei
0,9,AirBox,2,13,acelink.edimax,18,22,98,桃園市市立平南國中,1,0,24.91030717,25.5,2020-05-23T02:16:27Z,0,121.2100973,桃園市平鎮區中豐路南勢二段340號,2020-05-23,08BEAC0A0200,0,N/A,v1.06,0,02:16:27,AI-1003WN,N/A,,
0,9,AirBox,2,19,acelink.edimax,29,32,100,臺中市立立人國小,1,0,24.17130183,28.1,2020-05-23T02:19:43Z,0,120.6690099,臺中市北區北平路一段60號,2020-05-23,08BEAC0A00A6,0,12.02,v1.06,0,02:19:43,AI-1003WN,BRR/30/3.56,,
0,9,AirBox,2,0,acelink.edimax,2,2,100,桃園市市立奎輝國小,1,0,24.79726666,25.1,2020-05-23T02:19:40Z,0,121.334675,桃園市復興區奎輝里三鄰25號,2020-05-23,08BEAC0A0752,0,N/A,v1.06,0,02:19:40,AI-1003WN,N/A,,
0,9,AirBox,2,12,acelink.edimax,17,19,89,桃園市市立興仁國小,1,0,24.96775333,25.7,2020-05-23T02:14:34Z,0,121.26127,桃園市中壢區遠東路210號,2020-05-23,08BEAC0A00A8,0,10.51,v1.06,0,02:14:34,AI-1003WN,BRR/30/5.32,,
0,9,AirBox,2,15,acelink.edimax,24,25,100,雲林縣縣立元長國小,1,0,23.6525047,27.5,2020-05-23T02:17:54Z,0,120.3093506,雲林縣元長鄉長南村元西路七六號,2020-05-23,08BEAC0A0756,0,14.15,v1.06,0,02:17:54,AI-1003WN,LR/14/21.55,,
,9,AirBox,2,5,,4,6,76,74DA38ED069A,1,,25.012,26.75,2020-05-23T02:15:22Z,,121.451,N/A,2020-05-23,74DA38ED069A,,4.04,,,02:15:22,,LR/14/0.78,9A,new_taipei
0,9,AirBox,2,2,acelink.edimax,3,3,85,桃園市市立龜山國小,1,0,24.99328494,26.1,2020-05-23T02:14:58Z,0,121.3400673,桃園市龜山區萬壽路二段933巷14號,2020-05-23,08BEAC0A0754,0,3.22,v1.06,0,02:14:58,AI-1003WN,BRR/30/3.6,,
,9,AirBox,2,19,,24,25,100,嘉義縣立大崙國小,1,,23.443,26,2020-05-23T02:15:08Z,,120.358,[608]嘉義縣水上鄉大崙村111號,2020-05-23,74DA38E2B7F6,,17.29,,,02:15:08,,BRR/30/8.73,大崙國民小學,chiayi_county
,9,AirBox,2,3,,4,4,100,74DA38E69BEE,1,,25.021,26.25,2020-05-23T02:14:05Z,,121.53,N/A,2020-05-23,74DA38E69BEE,,3.12,,,02:14:05,,BRR/14/3.6,Edimax 17F balcony,taipei
,9,AirBox,2,9,,14,15,100,嘉義縣立太保國中,1,,23.454,26.12,2020-05-23T02:18:12Z,,120.329,[612]嘉義縣太保市太保里36號,2020-05-23,74DA38E2B7F2,,8.82,,,02:18:12,,LR/14/8.41,太保國民中學,chiayi_county
,9,AirBox,2,0,,0,0,100,74DA38B0531C,1,,24.62,24.37,2020-05-23T02:16:21Z,,121.833,N/A,2020-05-23,74DA38B0531C,,0,,,02:16:21,,LR/14/16.7,青天計劃2.0 - 探險家咖啡,yilan
,9,AirBox,2,1,,1,1,94,花蓮縣立平和國小,1,,23.884,25.25,2020-05-23T02:16:24Z,,121.519,[974]花蓮縣壽豐鄉平和路34號,2020-05-23,74DA38ED04AC,,0,,,02:16:24,,BRR/14/12.71,花蓮縣平和國小,hualien
,9,AirBox,2,3,,7,8,100,08BEAC028C1A,1,,22.709,24.37,2020-05-23T02:16:37Z,,120.648,N/A,2020-05-23,08BEAC028C1A,,4.95,,,02:16:37,,Theil-Sen/30/16.89,iTribe北葉部落,pingtung
,9,AirBox,2,10,,13,15,100,74DA38AF481E,1,,24.161,25.62,2020-05-23T02:18:15Z,,120.668,N/A,2020-05-23,74DA38AF481E,,4.25,,,02:18:15,,BRR/30/2.91,Irene,taichuang
,9,AirBox,2,1,,2,3,100,恆春-2,1,,25.03801697,29.11,2020-05-23T02:14:32Z,,121.5456786,Hengchun,2020-05-23,08BEAC028D84,,1.19,,,02:14:32,,BRR/14/3.91,手動站：恆春站-2（D84）,taipei
,9,AirBox,2,11,,18,20,100,嘉義市立育人國小,1,,23.472,26.62,2020-05-23T01:25:28Z,,120.415,[600]嘉義市西區育人路211號,2020-05-23,74DA38C7CEAE,,13.09,,,01:25:28,,BRR/30/2.83,嘉義市育人國小,chiayi_city
0,9,AirBox,2,3,acelink.edimax,5,8,100,桃園市市立文昌國中,1,0,25.0101324,25.6,2020-05-23T02:15:41Z,0,121.3076088,桃園市桃園區民生路729號,2020-05-23,08BEAC0A0680,0,2.54,v1.06,0,02:15:41,AI-1003WN,BRR/30/1.67,,
0,9,AirBox,2,9,acelink.edimax,13,14,79,臺中市立大墩國小,1,0,24.1466638,28.1,2020-05-23T02:17:17Z,0,120.6391771,臺中市南屯區向上路二段201號,2020-05-23,08BEAC0A037A,0,8,v1.06,0,02:17:17,AI-1003WN,BRR/30/0.62,,
0,9,AirBox,2,11,acelink.edimax,23,26,95,臺南市市立內角國小,1,0,23.3974216776,27.7,2020-05-23T02:18:16Z,0,120.440496728,臺南市白河區內角里1號,2020-05-23,08BEAC0A0682,0,16.88,v1.06,0,02:18:16,AI-1003WN,BRR/30/7.27,,
0,9,AirBox,2,16,acelink.edimax,30,33,100,雲林縣縣立好收國小,1,0,23.59931897,29.5,2020-05-23T02:18:42Z,0,120.2798504,雲林縣北港鎮好收里好收路廿號,2020-05-23,08BEAC0A0684,0,17.35,v1.06,0,02:18:42,AI-1003WN,LR/14/15.06,,
0,9,AirBox,2,9,acelink.edimax,14,15,90,臺中市立長億高中,1,0,24.11323853,28.2,2020-05-23T02:19:36Z,0,120.7217441,臺中市太平區長億六街一號,2020-05-23,08BEAC09FF5C,0,6.53,v1.06,0,02:19:36,AI-1003WN,BRR/30/9.25,,
0,9,AirBox,2,21,acelink.edimax,39,45,100,臺南市市立港尾國小,1,0,23.2053527832,27.8,2020-05-23T02:15:38Z,0,120.206626892,臺南市麻豆區港尾里港尾9號,2020-05-23,08BEAC0A0686,0,N/A,v1.06,0,02:15:38,AI-1003WN,N/A,,
,9,AirBox,2,20,,27,30,100,嘉義市立大業國中,1,,23.462,26.87,2020-05-23T01:27:35Z,,120.454,[600]嘉義市東區大業街57號,2020-05-23,74DA38B053B2,,19.2,,,01:27:35,,BRR/30/1.35,嘉義市立大業國民中學,chiayi_city
,9,AirBox,2,1,,2,2,72,08BEAC028B68,1,,23.111896,27.5,2020-05-23T02:15:43Z,,120.30358,N/A,2020-05-23,08BEAC028B68,,5.7,,,02:15:43,,BRR/14/17.53,幸福園,tainan
,9,AirBox,2,2,,2,3,100,74DA38EBF718,1,,25.084,22.12,2020-05-23T02:17:00Z,,121.378,N/A,2020-05-23,74DA38EBF718,,1.98,,,02:17:00,,LR/14/11.33,A053,miaoli
,9,AirBox,2,0,,0,0,89,新竹縣縣立錦山國小,1,,24.768,24.5,2020-05-23T02:17:35Z,,121.225,[306]新竹縣關西鎮金山里107號,2020-05-23,74DA38F210EE,,3.09,,,02:17:35,,Theil-Sen/14/14.08,新竹縣錦山國小,hsinchu_county
,9,AirBox,2,2,,3,3,100,74DA38EBF712,1,,25.022,25.5,2020-05-23T02:15:46Z,,121.257,N/A,2020-05-23,74DA38EBF712,,1.42,,,02:15:46,,BRR/30/5.62,大竹國中,taoyuan
,9,AirBox,2,1,,1,1,100,台東縣縣立新生國小,1,,22.764,25.87,2020-05-23T02:18:09Z,,121.142,[950]臺東縣臺東市更生路474巷45號,2020-05-23,74DA38F21114,,1.44,,,02:18:09,,BRR/14/1.29,監測位置：行政大樓川堂,taitung
,9,AirBox,2,2,,3,3,100,74DA38EBF716,1,,25.07,23.62,2020-05-23T02:16:04Z,,121.391,N/A,2020-05-23,74DA38EBF716,,2.82,,,02:16:04,,LR/14/9.31,A054,miaoli
,9,AirBox,2,16,,13,23,100,THU_USR_03,1,,24.131,27.5,2020-05-23T02:14:59Z,,120.666,N/A,2020-05-23,74DA38EBF714,,4.27,,,02:14:59,,BRR/30/3.44,主婦聯盟台中分會,taichuang
,9,AirBox,2,15,,20,22,100,74DA38E69BF4,1,,22.685,26.12,2020-05-23T02:16:41Z,,120.337,N/A,2020-05-23,74DA38E69BF4,,10.61,,,02:16:41,,LR/30/7.69,北屋社區,kaohsiung
,9,AirBox,2,3,,5,5,71,08BEAC028D66,1,,24.7039466,27.37,2020-05-23T02:13:58Z,,120.9108573,N/A,2020-05-23,08BEAC028D66,,12.71,,,02:13:58,,BRR/14/12.89,b66,miaoli
,9,AirBox,2,3,,4,4,72,08BEAC028D62,1,,24.70393168,27.5,2020-05-23T02:14:56Z,,120.910862,N/A,2020-05-23,08BEAC028D62,,10.97,,,02:14:56,,BRR/14/12.89,62,miaoli
0,9,AirBox,2,0,acelink.edimax,0,0,92,嘉義縣縣立龍港國小,1,0,23.484158,28.5,2020-05-23T02:19:28Z,0,120.176926,嘉義縣東石鄉龍港村113號,2020-05-23,08BEAC0A049A,0,1.36,v1.06,0,02:19:28,AI-1003WN,LR/14/7.47,,
,9,AirBox,2,3,,4,4,71,08BEAC028D60,1,,24.703949,27.5,2020-05-23T02:15:16Z,,120.9108466,N/A,2020-05-23,08BEAC028D60,,10.97,,,02:15:16,,BRR/14/12.89,60,miaoli
,9,AirBox,2,17,,22,23,91,08BEAC0289EC,1,,25.059758,24.25,2020-05-23T02:18:08Z,,121.45508,N/A,2020-05-23,08BEAC0289EC,,12.46,,,02:18:08,,LR/14/5.21,新富邑社區,new_taipei
,9,AirBox,2,14,,21,24,100,74DA38C7CFE8,1,,22.9893784,27,2020-05-23T02:17:45Z,,120.1826636,N/A,2020-05-23,74DA38C7CFE8,,9.99,,,02:17:45,,BRR/14/2.11,南台別院_4G,tainan
,9,AirBox,2,2,,3,4,93,74DA38EBF8DC,1,,25.037,24.87,2020-05-23T02:16:53Z,,121.557,N/A,2020-05-23,74DA38EBF8DC,,4.92,,,02:16:53,,BRR/14/5.05,Julia的家,taipei
,9,AirBox,2,4,,6,6,74,08BEAC0289EE,1,,24.112,27.87,2020-05-23T02:06:18Z,,120.492,N/A,2020-05-23,08BEAC0289EE,,10.87,,,02:06:18,,LR/30/7.17,hmsh,changhua
,9,AirBox,2,12,,18,19,83,74DA38EBF8DA,1,,25.008,25.5,2020-05-23T02:15:30Z,,121.487,N/A,2020-05-23,74DA38EBF8DA,,10.75,,,02:15:30,,LR/14/2.91,LiDeStreetLANE98NO66,new_taipei
,9,AirBox,2,4,,5,6,93,新竹-1,1,,25.036,24.75,2020-05-23T02:17:09Z,,121.559,Hsinchu,2020-05-23,74DA38B05134,,5.97,,,02:17:09,,BRR/14/5.27,手動站：新竹站-1（134）,taipei
,9,AirBox,2,9,,14,15,69,08BEAC0AB23E,1,,24.20970366,27.12,2020-05-23T02:14:40Z,,120.5091609,N/A,2020-05-23,08BEAC0AB23E,,10.25,,,02:14:40,,BRR/30/14.84,東億環保（門）,taichuang
,9,AirBox,2,14,,21,22,29,74DA38E2B840,1,,22.617,17,2020-05-23T02:10:59Z,,120.356,N/A,2020-05-23,74DA38E2B840,,27.61,,,02:10:59,,LR/30/7.18,SongPM2.5,kaohsiung
,9,AirBox,2,2,,3,3,87,74DA38EBF5F4,1,,24.817,25.5,2020-05-23T02:15:12Z,,121.016,N/A,2020-05-23,74DA38EBF5F4,,9.69,,,02:15:12,,BRR/14/4.61,Yedda’s airbox 戶內陽台,hsinchu_county
,9,AirBox,2,30,,44,50,84,74DA38F7C280,1,,23.848,25,2020-05-23T02:16:51Z,,120.932,N/A,2020-05-23,74DA38F7C280,,28.5,,,02:16:51,,BRR/30/26.1,iTribe伊達邵部落,taipei
,9,AirBox,2,1,,2,2,71,74DA38EBF7DE,1,,25.044,25.5,2020-05-23T02:14:24Z,,121.576,N/A,2020-05-23,74DA38EBF7DE,,10.1,,,02:14:24,,BRR/14/6.86,WYN,taipei
,9,AirBox,2,3,,4,4,100,新北市頂溪國小,1,,25.014,24.37,2020-05-23T02:18:01Z,,121.51,N/A,2020-05-23,74DA38F7C388,,3.71,,,02:18:01,,BRR/14/3.62,107dingxi88,new_taipei
,9,AirBox,2,18,,35,40,100,高雄市市立溪寮國小,1,,22.63,25.62,2020-05-23T02:12:28Z,,120.42,高雄市溪寮國小 高雄市大寮區溪寮里溪寮路69號,2020-05-23,74DA38F20FA4,,17.56,,,02:12:28,,Theil-Sen/30/8.47,高雄市溪寮校,kaohsiung
,9,AirBox,2,11,,18,18,75,74DA38EBF5FE,1,,22.987,27.12,2020-05-23T02:17:45Z,,120.16,N/A,2020-05-23,74DA38EBF5FE,,13.24,,,02:17:45,,BRR/14/4.37,anping66,tainan
,9,AirBox,2,13,,21,23,90,THU_USR_38,1,,23.89,24.62,2020-05-23T02:16:40Z,,120.359,N/A,2020-05-23,74DA38F7C28C,,17.61,,,02:16:40,,LR/30/26.96,THUUSR-38 二林高中,changhua
,9,AirBox,2,1,,1,1,100,74DA38AF478E,1,,25.024,24.87,2020-05-23T02:16:51Z,,121.543,N/A,2020-05-23,74DA38AF478E,,2.03,,,02:16:51,,BRR/14/4.33,Simenvi 5f,taipei
,9,AirBox,2,9,,15,20,100,74DA38C7D45A,1,,22.925602,26.62,2020-05-23T02:17:11Z,,120.294891,N/A,2020-05-23,74DA38C7D45A,,7.06,,,02:17:11,,BRR/14/11.5,國立交通大學台南-奇美樓北側,5
,9,AirBox,2,9,,13,13,85,08BEAC0AB234,1,,24.18328166,25.12,2020-05-23T02:17:40Z,,120.712435,N/A,2020-05-23,08BEAC0AB234,,6.91,,,02:17:40,,BRR/30/8.03,強琳環保（1）,NA
,9,AirBox,2,14,,24,26,100,74DA38C7D45E,1,,23.559,27.5,2020-05-23T02:14:02Z,,120.422,N/A,2020-05-23,74DA38C7D45E,,16.95,,,02:14:02,,BRR/30/10.87,運動公園166號,chiayi_county
,9,AirBox,2,30,,42,50,92,08BEAC028A04,1,,23.567,26.37,2020-05-23T00:53:14Z,,120.304,N/A,2020-05-23,08BEAC028A04,,24.12,,,00:53:14,,LR/14/12.5,北港中山路,yunlin
,9,AirBox,2,4,,7,8,100,74DA38E69BFA,1,,23.222,24.87,2020-05-23T02:17:07Z,,120.499,N/A,2020-05-23,74DA38E69BFA,,N/A,,,02:17:07,,N/A,曾文水庫海德堡,NA
,9,AirBox,2,3,,3,5,91,花蓮縣立北埔國小,1,,24.032,25.87,2020-05-23T02:17:25Z,,121.605,[971]花蓮縣新城鄉北埔路170號,2020-05-23,74DA38ED0610,,0,,,02:17:25,,BRR/14/6.77,花蓮縣北埔國小,hualien
,9,AirBox,2,5,,6,7,100,市立健康國小,1,,25.056,23.5,2020-05-23T02:13:30Z,,121.562,臺北市松山區延壽街168號,2020-05-23,74DA38F7C60C,,5.01,,,02:13:30,,BRR/14/5.54,台北市松山區健康國小2018,taipei
,9,AirBox,2,2,,3,3,100,基隆市立尚智國小,1,,25.12,24.25,2020-05-23T02:14:59Z,,121.742,[200]基隆市仁愛區龍安街326號,2020-05-23,74DA38F20976,,N/A,,,02:14:59,,N/A,基隆市仁愛區尚智國民小學,keelung
,9,AirBox,2,8,,10,11,90,苗栗-2,1,,24.94385652,24.62,2020-05-23T02:16:34Z,,121.2488829,Miaoli,2020-05-23,08BEAC028D6E,,N/A,,,02:16:34,,N/A,手動站：苗栗站-2（D6E）,taoyuan
,9,AirBox,2,15,,24,25,88,馬祖-2,1,,25.051307,23.12,2020-05-23T02:13:01Z,,121.544296,Matsu,2020-05-23,08BEAC028D6C,,17.48,,,02:13:01,,BRR/14/3.7,手動站：馬祖站-2（D6C）,taipei
,9,AirBox,2,2,,3,4,100,新北市建國國小,1,,24.954,23.87,2020-05-23T02:15:54Z,,121.346,N/A,2020-05-23,74DA38F7C630,,1.32,,,02:15:54,,BRR/30/6.23,新北建國國小pm2.5-02,new_taipei
,9,AirBox,2,18,,27,28,83,馬祖-1,1,,25.04164998,22.62,2020-05-23T02:12:27Z,,121.5556445,Matsu,2020-05-23,08BEAC028D6A,,20.5,,,02:12:27,,BRR/14/4.83,手動站：馬祖站-1（D6A）,taipei
,9,AirBox,2,1,,1,1,100,74DA38B052E4,1,,25.022,24.37,2020-05-23T02:15:39Z,,121.218,N/A,2020-05-23,74DA38B052E4,,N/A,,,02:15:39,,N/A,青埔小雷家,taoyuan
,9,AirBox,2,1,,2,2,92,屏東縣縣立墾丁國小,1,,21.943,28.75,2020-05-23T02:14:06Z,,120.8,[946]屏東縣恆春鎮墾丁里墾丁路65號,2020-05-23,74DA38F210E2,,4.57,,,02:14:06,,LR/14/2.03,墾丁國小,pingtung
,9,AirBox,2,1,,1,2,100,74DA38B052E0,1,,24.956,25,2020-05-23T02:14:08Z,,121.163,N/A,2020-05-23,74DA38B052E0,,N/A,,,02:14:08,,N/A,楊梅過嶺電信研究院旁,taoyuan
,9,AirBox,2,7,,9,10,100,74DA38B052E2,1,,24.892,22.87,2020-05-23T02:16:22Z,,121.141,N/A,2020-05-23,74DA38B052E2,,N/A,,,02:16:22,,N/A,桃園市環教學會總部,taoyuan
,9,AirBox,2,0,,1,1,81,08BEAC02890E,1,,24.372,25,2020-05-23T02:17:30Z,,120.968,N/A,2020-05-23,08BEAC02890E,,4.04,,,02:17:30,,LR/14/21.22,iTribe大安部落,miaoli
,9,AirBox,2,0,,1,1,71,74DA38B052E8,1,,24.953,26.87,2020-05-23T02:14:59Z,,121.202,N/A,2020-05-23,74DA38B052E8,,N/A,,,02:14:59,,N/A,還我乾淨天空,taoyuan
,9,AirBox,2,2,,3,4,100,宜蘭縣縣立廣興國小,1,,24.664,24.25,2020-05-23T02:17:52Z,,121.743,[269]宜蘭縣冬山鄉廣興村梅花路303號,2020-05-23,74DA38F208A2,,0,,,02:17:52,,LR/14/9.34,廣興國小,yilan
,9,AirBox,2,14,,23,26,98,嘉義縣立東石國中,1,,23.467,26.12,2020-05-23T02:15:33Z,,120.25,[613]嘉義縣朴子市安福里山通路6號,2020-05-23,74DA38E2B640,,13.62,,,02:15:33,,LR/14/0.22,東石國中一F,chiayi_county
,9,AirBox,2,2,,3,3,100,苗栗縣縣立明德國小,1,,24.585,24,2020-05-23T02:18:05Z,,120.885,[362]苗栗縣頭屋鄉明德村明德路4巷13號,2020-05-23,74DA38F208A6,,0.29,,,02:18:05,,LR/14/6.91,苗栗縣明德國小,NA
,9,AirBox,2,1,,2,2,100,宜蘭縣縣立大洲國小,1,,24.693,25,2020-05-23T02:14:36Z,,121.727,[266]宜蘭縣三星鄉大洲村上將路二段500號,2020-05-23,74DA38F208A4,,0,,,02:14:36,,LR/14/6.41,宜蘭縣立大洲國小,yilan
0,9,AirBox,2,2,acelink.edimax,3,3,100,桃園市市立富岡國小,1,0,24.93736722,24.8,2020-05-23T02:19:49Z,0,121.0804053,桃園市楊梅區豐野里中正路147號,2020-05-23,08BEAC0A0546,0,N/A,v1.06,0,02:19:49,AI-1003WN,N/A,,
,9,AirBox,2,3,,4,4,100,苗栗縣縣立頭屋國小,1,,24.576,24.12,2020-05-23T02:14:29Z,,120.851,[362]苗栗縣頭屋鄉頭屋村中山街15號,2020-05-23,74DA38F208A8,,0.94,,,02:14:29,,LR/14/3.34,苗栗縣頭屋國小,miaoli
,9,AirBox,2,1,,2,2,81,基隆市立忠孝國小,1,,25.149,25.75,2020-05-23T02:16:36Z,,121.767,[202]基隆市中正區中正路656巷150號,2020-05-23,74DA38F20994,,N/A,,,02:16:36,,N/A,基隆市忠孝國小,new_taipei
,9,AirBox,2,0,,1,1,67,74DA38B05374,1,,24.711,24.75,2020-05-23T02:12:34Z,,120.916,N/A,2020-05-23,74DA38B05374,,6.44,,,02:12:34,,BRR/14/11.95,Core,miaoli
0,9,AirBox,2,7,acelink.edimax,9,9,93,臺中市立鐵山國小,1,0,24.34897917,26.3,2020-05-23T02:18:25Z,0,120.6563627,臺中市外埔區鐵山里長生路576號,2020-05-23,08BEAC0A0012,0,3.17,v1.06,0,02:18:25,AI-1003WN,LR/14/11.04,,
,9,AirBox,2,6,,10,11,87,AirBox-NUS-04,1,,1.346,29,2020-05-23T02:12:55Z,,103.935,N/A,2020-05-23,08BEAC0286EA,,N/A,,,02:12:55,,N/A,Tampines_indoor,
0,9,AirBox,2,0,acelink.edimax,0,0,100,嘉義縣縣立鹿草國中,1,0,23.40988426,27.6,2020-05-23T02:16:51Z,0,120.3128694,嘉義縣鹿草鄉鹿草村439號,2020-05-23,08BEAC0A0542,0,1.36,v1.06,0,02:16:51,AI-1003WN,LR/14/9.2,,
,9,AirBox,2,21,,29,34,100,74DA3895C56C,1,,24.119,26.62,2020-05-23T02:13:17Z,,120.67,N/A,2020-05-23,74DA3895C56C,,12.01,,,02:13:17,,BRR/30/4.69,taichung04,taichuang
,9,AirBox,2,7,,10,11,100,市立雙蓮國小,1,,25.061,23.5,2020-05-23T02:12:33Z,,121.517,臺北市大同區民權里錦西街51號,2020-05-23,74DA38F7C428,,7.04,,,02:12:33,,BRR/14/1.85,臺北市大同區雙蓮國民小學,taipei
,9,AirBox,2,8,,11,11,43,74DA38E69D9A,1,,25.043,26.25,2020-05-23T02:15:01Z,,121.512,N/A,2020-05-23,74DA38E69D9A,,21.93,,,02:15:01,,BRR/14/0.56,衡陽路,new_taipei
0,9,AirBox,2,18,acelink.edimax,34,40,98,臺南市市立西門實驗小學,1,0,23.0027769,28.2,2020-05-23T02:15:22Z,0,120.1592178,臺南市安平區安北路180號,2020-05-23,08BEAC0A0540,0,16.65,v1.06,0,02:15:22,AI-1003WN,BRR/14/4.88,,
0,9,AirBox,2,5,acelink.edimax,8,8,100,臺中市立后里國中,1,0,24.30821009,26.5,2020-05-23T02:03:34Z,0,120.6950643,臺中市后里區眉山里中眉路169號,2020-05-23,08BEAC0A0134,0,7.31,v1.06,0,02:03:34,AI-1003WN,Theil-Sen/14/7.44,,
,9,AirBox,2,0,,0,0,51,市立三民國中,1,,25.07,19.37,2020-05-23T02:13:38Z,,121.586,臺北市內湖區湖興里民權東路6段45號,2020-05-23,74DA38F7C600,,3.43,,,02:13:38,,LR/14/5.68,三民國中 2019,taipei
,9,AirBox,2,9,,11,11,100,74DA38AF47CE,1,,25.012,23.62,2020-05-23T02:17:12Z,,121.458,N/A,2020-05-23,74DA38AF47CE,,6.82,,,02:17:12,,LR/14/0.13,板橋比對2(CE),NA
,9,AirBox,2,8,,13,13,83,高雄市市立新上國小,1,,22.656928,27.75,2020-05-23T02:13:42Z,,120.310983,高雄市新上國小 高雄市左營區大順一路100號,2020-05-23,74DA38F209CA,,11.05,,,02:13:42,,LR/30/3.59,高雄左營區新上國小,kaohsiung
,9,AirBox,2,3,,4,5,53,74DA38E69D98,1,,22.615,27.12,2020-05-23T02:16:16Z,,120.349,N/A,2020-05-23,74DA38E69D98,,13.53,,,02:16:16,,LR/30/6.55,myPM2.5_98,kaohsiung
0,9,AirBox,2,4,acelink.edimax,7,7,90,桃園市市立東興國中,1,0,24.93867333,24.6,2020-05-23T02:16:06Z,0,121.2357916,桃園市中壢區廣州路25號,2020-05-23,08BEAC0A074A,0,N/A,v1.06,0,02:16:06,AI-1003WN,N/A,,
0,9,AirBox,2,18,acelink.edimax,29,31,100,雲林縣縣立中正國小,1,0,23.71891125,27.8,2020-05-23T02:15:52Z,0,120.4418611,雲林縣虎尾鎮林森路一段六四號,2020-05-23,08BEAC09FF26,0,51.24,v1.06,0,02:15:52,AI-1003WN,Theil-Sen/21/10.53,,
0,9,AirBox,2,3,acelink.edimax,5,5,84,臺中市立福陽國小,1,0,24.2424757,26.7,2020-05-23T02:14:54Z,0,120.7358358,臺中市豐原區南陽路綠山巷83號,2020-05-23,08BEAC0A021A,0,5.04,v1.06,0,02:14:54,AI-1003WN,Theil-Sen/14/1.68,,
,9,AirBox,2,12,,18,19,100,嘉義私立東吳高級工業家事職業學校,1,,23.469,25.62,2020-05-23T01:23:11Z,,120.461,[600]嘉義市600宣信街252號,2020-05-23,74DA38B0539E,,13.32,,,01:23:11,,BRR/30/2.17,嘉義市東吳高職,chiayi_city
,9,AirBox,2,0,,1,1,100,台東縣縣立興隆國小,1,,22.895,25.87,2020-05-23T02:17:55Z,,121.248,[959]臺東縣東河鄉興昌村155號,2020-05-23,74DA38F208AE,,1.44,,,02:17:55,,BRR/14/18.47,台東縣興隆國小,taitung
0,9,AirBox,2,0,acelink.edimax,1,1,92,臺中市立石岡國中,1,0,24.26724759,25.6,2020-05-23T02:19:35Z,0,120.7964073,臺中市石岡區梅子里豐勢路國中巷1號,2020-05-23,08BEAC0A01B4,0,2.62,v1.06,0,02:19:35,AI-1003WN,Theil-Sen/14/5.67,,
0,9,AirBox,2,15,acelink.edimax,23,24,100,臺中市立新光國中,1,0,24.15808964,27.7,2020-05-23T02:19:01Z,0,120.709372,臺中市太平區樹德九街139號,2020-05-23,08BEAC0A01B6,0,9.11,v1.06,0,02:19:01,AI-1003WN,BRR/30/6.96,,
0,9,AirBox,2,16,acelink.edimax,23,24,83,臺中市立光德國中,1,0,24.1053537,28.8,2020-05-23T02:17:54Z,0,120.6411057,臺中市烏日區信義街99號,2020-05-23,08BEAC0A01B0,0,12.14,v1.06,0,02:17:54,AI-1003WN,BRR/30/5.18,,
0,9,AirBox,2,6,acelink.edimax,9,10,82,臺中市立高美國小,1,0,24.31206466,28.5,2020-05-23T02:19:07Z,0,120.5623146,臺中市清水區高美里護岸路37號,2020-05-23,08BEAC0A01B2,0,7.59,v1.06,0,02:19:07,AI-1003WN,Theil-Sen/14/19.2,,
,9,AirBox,2,14,,24,26,0,08BEAC02875A,1,,22.549,-4,2020-05-23T02:10:17Z,,120.545,N/A,2020-05-23,08BEAC02875A,,48.78,,,02:10:17,,Theil-Sen/30/14.99,CCSH-教學大樓3樓,pingtung
0,9,AirBox,2,14,acelink.edimax,20,22,92,臺中市立龍井國中,1,0,24.1916766082,27.3,2020-05-23T02:14:37Z,0,120.543796979,臺中市龍井區竹坑里觀光路9號,2020-05-23,08BEAC0A01B8,0,9.08,v1.06,0,02:14:37,AI-1003WN,BRR/30/10.81,,
