hcho,gps_num,app,gps_alt,s_d2,odm,s_d0,s_d1,s_h0,SiteName,gps_fix,s_gg,gps_lat,s_t0,timestamp,adf_status,gps_lon,SiteAddr,date,device_id,s_g8,c_d0,fw_ver,s_g1,time,model,c_d0_method,name,area
,9,AirBox,2,6,,9,10,84,74DA3895C4CE,1,,24.113,27.12,2020-05-24T01:36:26Z,,120.503,N/A,2020-05-24,74DA3895C4CE,,9.01,,,01:36:26,,LR/30/6.53,myPM2.5_CE,changhua
0,9,AirBox,2,3,acelink.edimax,7,8,100,雲林縣縣立東勢國中,1,0,23.673242,28.3,2020-05-24T01:36:38Z,0,120.2564741,雲林縣東勢鄉東榮路六五號,2020-05-24,08BEAC0A062E,0,4.95,v1.06,0,01:36:38,AI-1003WN,BRR/14/22.94,,
0,9,AirBox,2,30,acelink.edimax,53,66,97,雲林縣縣立鎮西國小,1,0,23.7073903,28.5,2020-05-24T01:35:37Z,0,120.5384094,雲林縣斗六市中和里西平路三號,2020-05-24,08BEAC0A062C,0,89.37,v1.06,0,01:35:37,AI-1003WN,Theil-Sen/21/0.83,,
,9,AirBox,2,15,,27,29,100,屏東縣縣立玉田國小,1,,22.773,26,2020-05-24T01:32:34Z,,120.49,[905]屏東縣里港鄉玉田村八德路91號,2020-05-24,74DA38F210C6,,14.69,,,01:32:34,,BRR/30/11.11,屏東縣玉田國小,pingtung
,9,AirBox,2,13,,23,25,100,屏東縣縣立東光國小,1,,22.468,27.62,2020-05-24T01:34:29Z,,120.459,[928]屏東縣東港鎮興東里長春二路15號,2020-05-24,74DA38F210C4,,11.93,,,01:34:29,,BRR/30/23.0,DKES,pingtung
,9,AirBox,2,0,,0,0,100,74DA38B050CC,1,,23.992,40.87,2020-05-24T01:35:53Z,,120.451,N/A,2020-05-24,74DA38B050CC,,0,,,01:35:53,,LR/30/12.34,彰化埔鹽_湖仔內,changhua
,9,AirBox,2,6,,8,8,68,74DA38C7CF4C,1,,22.946,25.87,2020-05-24T01:34:31Z,,120.51,N/A,2020-05-24,74DA38C7CF4C,,10.13,,,01:34:31,,Theil-Sen/30/7.25,旗山五福的家,kaohsiung
,9,AirBox,2,18,,33,39,100,屏東縣縣立塔樓國小,1,,22.765,28.25,2020-05-24T01:36:47Z,,120.483,[905]屏東縣里港鄉塔樓村塔樓路21之3號,2020-05-24,74DA38F210C8,,16.25,,,01:36:47,,BRR/30/10.23,屏東縣塔樓國小,pingtung
,9,AirBox,2,4,,9,10,100,新北市汐止國小,1,,25.066,24.25,2020-05-24T01:35:02Z,,121.655,N/A,2020-05-24,74DA38F7C55C,,5.98,,,01:35:02,,LR/14/1.29,新北市汐止國小,new_taipei
,9,AirBox,2,3,,6,8,100,新北市插角國小,1,,24.872,24.87,2020-05-24T01:32:26Z,,121.405,N/A,2020-05-24,74DA38F7C314,,2.53,,,01:32:26,,BRR/14/16.58,新北市插角國小-空氣盒子,new_taipei
,9,AirBox,2,5,,8,9,100,新北市建安國小,1,,25.062,25.37,2020-05-24T01:35:55Z,,121.451,N/A,2020-05-24,74DA38F7C316,,3.47,,,01:35:55,,BRR/14/5.51,建安國小,new_taipei
,9,AirBox,2,4,,7,8,100,新北市崇德國小,1,,25.068,23.5,2020-05-24T01:36:44Z,,121.668,N/A,2020-05-24,74DA38F7C55E,,4.82,,,01:36:44,,LR/14/2.59,新北市崇德國小,new_taipei
,9,AirBox,2,3,,5,7,99,新北市新興國小,1,,25.179,24.5,2020-05-24T01:33:23Z,,121.44,N/A,2020-05-24,74DA38F7C312,,N/A,,,01:33:23,,N/A,新北市淡水區新興國小,new_taipei
,9,AirBox,2,17,,31,35,97,08BEAC028908,1,,24,27.62,2020-05-24T01:31:20Z,,120.598,N/A,2020-05-24,08BEAC028908,,24.72,,,01:31:20,,LR/30/9.31,大葉大學-設計學院,changhua
,9,AirBox,2,0,,0,0,100,台東縣縣立大南國小,1,,22.764,24.5,2020-05-24T01:32:07Z,,121.043,[954]臺東縣卑南鄉東興村東園一街40號,2020-05-24,74DA38F20CA6,,2.3,,,01:32:07,,PA/14/11.06,臺東縣大南國民小學,taitung
,9,AirBox,2,0,,0,1,70,宜蘭-1,1,,25.0513065,29.86,2020-05-24T01:33:50Z,,121.5442898,Yilan,2020-05-24,08BEAC028CF6,,7.44,,,01:33:50,,BRR/14/3.7,手動站：宜蘭站-1（CF6）,taipei
,9,AirBox,2,0,,0,0,100,台東縣縣立武陵國小,1,,22.969,23.5,2020-05-24T01:37:07Z,,121.116,[953]臺東縣延平鄉武陵村一鄰明野路16號,2020-05-24,74DA38F20868,,2.37,,,01:37:07,,PA/14/24.02,台東縣武陵國小,taitung
,9,AirBox,2,29,,49,64,88,08BEAC028A98,1,,22.973,26.62,2020-05-24T01:33:51Z,,120.225,N/A,2020-05-24,08BEAC028A98,,24.28,,,01:33:51,,Theil-Sen/14/2.63,Chongming14st,tainan
,9,AirBox,2,17,,33,39,94,高雄市市立加昌國小,1,,22.72,27.37,2020-05-24T01:34:49Z,,120.296,高雄市加昌國小 高雄市楠梓區樂群路220號,2020-05-24,74DA38F20A0A,,17.4,,,01:34:49,,Theil-Sen/30/9.76,加昌國小新空氣盒子,kaohsiung
,9,AirBox,2,101,,103,104,71,宜蘭-2,1,,25.04164998,30.86,2020-05-24T01:31:45Z,,121.5513948,Yilan,2020-05-24,08BEAC028CF8,,59.56,,,01:31:45,,BRR/14/4.41,手動站：宜蘭站-2（CF8）,taipei
,9,AirBox,2,21,,22,22,100,台東縣縣立初來國小,1,,23.117,24.37,2020-05-24T01:32:01Z,,121.169,[957]臺東縣海端鄉海端村七鄰5號,2020-05-24,74DA38F20864,,13.46,,,01:32:01,,PA/14/40.26,台東縣初來國小,taitung
,9,AirBox,2,5,,8,10,88,市立忠孝國小,1,,25.043,25.37,2020-05-24T01:35:49Z,,121.53,臺北市中正區梅花里忠孝東路2段101號,2020-05-24,74DA38F7C5C4,,7.8,,,01:35:49,,BRR/14/2.25,臺北市中正區忠孝國小2018,taipei
,9,AirBox,2,4,,7,9,100,市立內湖國中,1,,25.076,24.12,2020-05-24T01:33:35Z,,121.588,臺北市內湖區紫陽里陽光街1號,2020-05-24,74DA38F7C5C0,,5.12,,,01:33:35,,LR/14/5.56,台北市內湖區內湖國中2018,taipei
,9,AirBox,2,7,,10,12,100,taichung133,1,,24.201,27.75,2020-05-24T01:34:53Z,,120.708,N/A,2020-05-24,74DA38C7D3C8,,8.11,,,01:34:53,,LR/30/7.06,taichung133,taichuang
,9,AirBox,2,6,,10,12,100,74DA38EBF662,1,,23.947,25.5,2020-05-24T01:31:56Z,,120.981,N/A,2020-05-24,74DA38EBF662,,6.63,,,01:31:56,,LR/30/30.29,慈恩社區,nantou
,9,AirBox,2,6,,9,9,100,74DA38EBF660,1,,25.093,25.87,2020-05-24T01:33:11Z,,121.517,N/A,2020-05-24,74DA38EBF660,,7.62,,,01:33:11,,LR/14/1.39,北市陽明高中,taipei
,9,AirBox,2,17,,28,30,77,74DA38EBF936,1,,22.622,28.25,2020-05-24T01:33:18Z,,120.283,N/A,2020-05-24,74DA38EBF936,,19.06,,,01:33:18,,Theil-Sen/30/1.29,鹽埕香格里拉大樓室內,kaohsiung
,9,AirBox,2,4,,6,7,100,74DA38C7D3CC,1,,24.789,26.62,2020-05-24T01:34:27Z,,120.998,N/A,2020-05-24,74DA38C7D3CC,,8.8,,,01:34:27,,PA/14/3.2,交大六家校區-大門口,18
,9,AirBox,2,4,,6,7,100,74DA38C7D3CE,1,,24.787,27.12,2020-05-24T01:32:13Z,,120.997,N/A,2020-05-24,74DA38C7D3CE,,8.95,,,01:32:13,,PA/14/3.26,綜合一館,12
0,9,AirBox,2,4,acelink.edimax,6,7,100,臺中市立后綜高中,1,0,24.30660499,29.5,2020-05-24T01:34:34Z,0,120.7227666,臺中市后里區廣福里三豐路三段968號,2020-05-24,08BEAC0A000A,0,5.44,v1.06,0,01:34:34,AI-1003WN,LR/30/5.88,,
,9,AirBox,2,36,,55,68,100,74DA38EBF66C,1,,22.665,28.25,2020-05-24T01:36:43Z,,120.305,N/A,2020-05-24,74DA38EBF66C,,25.7,,,01:36:43,,Theil-Sen/30/4.0,采華天,tainan
,9,AirBox,2,4,,6,6,70,74DA38EBF938,1,,22.611,28.36,2020-05-24T01:34:52Z,,120.323,N/A,2020-05-24,74DA38EBF938,,10.68,,,01:34:52,,Theil-Sen/30/4.31,Sam house,kaohsiung
,9,AirBox,2,4,,9,10,100,花蓮縣立溪口國小,1,,23.819,24.12,2020-05-24T01:33:51Z,,121.473,[974]花蓮縣壽豐鄉溪口村溪口路87號,2020-05-24,74DA38ED074E,,0,,,01:33:51,,LR/14/21.28,花蓮縣溪口國小,hualien
,9,AirBox,2,2,,4,4,62,74DA38EBF7B8,1,,24.413,29.5,2020-05-24T01:37:09Z,,120.713,N/A,2020-05-24,74DA38EBF7B8,,8.83,,,01:37:09,,LR/14/5.72,苗栗縣蕉埔國小2,miaoli
,9,AirBox,2,5,,9,11,80,08BEAC028A9E,1,,25.107,24.87,2020-05-24T01:36:10Z,,121.843,N/A,2020-05-24,08BEAC028A9E,,N/A,,,01:36:10,,N/A,九份國小後走廊,new_taipei
,9,AirBox,2,22,,37,43,88,74DA38EBF7B4,1,,22.644,27.5,2020-05-24T01:31:17Z,,120.349,N/A,2020-05-24,74DA38EBF7B4,,20.69,,,01:31:17,,Theil-Sen/30/6.38,JA-戶外東陽台,kaohsiung
,9,AirBox,2,15,,24,26,72,08BEAC028A9C,1,,22.63,29.11,2020-05-24T01:36:33Z,,120.329,N/A,2020-05-24,08BEAC028A9C,,18.19,,,01:36:33,,Theil-Sen/30/4.21,Air2019,kaohsiung
,9,AirBox,2,6,,10,10,82,08BEAC028A9A,1,,24.99,26.25,2020-05-24T01:35:54Z,,121.552,N/A,2020-05-24,08BEAC028A9A,,10.05,,,01:35:54,,BRR/14/7.69,Fushan,taipei
,9,AirBox,2,4,,6,7,81,新北市北峰國小,1,,25.063,26,2020-05-24T01:33:11Z,,121.632,N/A,2020-05-24,74DA38F7C552,,0,,,01:33:11,,LR/14/1.13,新北市北峰國小,new_taipei
,9,AirBox,2,5,,8,9,85,74DA38F6FFB0,1,,24.979,25.87,2020-05-24T01:33:46Z,,121.505,N/A,2020-05-24,74DA38F6FFB0,,6.94,,,01:33:46,,BRR/14/6.01,ChulinES,new_taipei
,9,AirBox,2,9,,12,14,100,74DA38AF47CE,1,,25.012,27.62,2020-05-24T01:32:45Z,,121.458,N/A,2020-05-24,74DA38AF47CE,,5.36,,,01:32:45,,BRR/14/0.13,板橋比對2(CE),NA
,9,AirBox,2,10,,16,17,86,新北市頭前國小,1,,25.053,25.25,2020-05-24T01:35:33Z,,121.465,N/A,2020-05-24,74DA38F7C556,,12.28,,,01:35:33,,BRR/14/4.39,新北市新莊區頭前國小,new_taipei
0,9,AirBox,2,0,acelink.edimax,1,1,90,臺中市立龍山國小,1,0,24.21390129,29.5,2020-05-24T01:34:27Z,0,120.5507458,臺中市龍井區山腳里中山一路一段六號,2020-05-24,08BEAC0A02E2,0,0,v1.06,0,01:34:27,AI-1003WN,BRR/30/11.46,,
,9,AirBox,2,7,,10,12,100,新北市三重國小,1,,25.069,25.62,2020-05-24T01:33:46Z,,121.498,N/A,2020-05-24,74DA38F7C554,,6.35,,,01:33:46,,BRR/14/2.7,三重國小,new_taipei
,9,AirBox,2,8,,14,16,100,新北市新莊幼兒園,1,,25.046,25.87,2020-05-24T01:34:25Z,,121.451,N/A,2020-05-24,74DA38F7C558,,6.3,,,01:34:25,,BRR/14/3.75,新北市立新莊幼兒園,new_taipei
,9,AirBox,2,23,,37,49,100,74DA38F70104,1,,22.988,26.62,2020-05-24T01:31:23Z,,120.167,N/A,2020-05-24,74DA38F70104,,16.17,,,01:31:23,,Theil-Sen/14/3.67,育平路(安平),tainan
,9,AirBox,2,6,,11,13,100,屏東縣縣立大同高中附設國中,1,,22.677,27,2020-05-24T01:37:01Z,,120.477,[900]屏東縣屏東市和平路429號,2020-05-24,74DA38F20916,,6.68,,,01:37:01,,BRR/30/1.21,屏東縣立大同高中,pingtung
,9,AirBox,2,7,,11,12,100,苗栗縣縣立啟明國小,1,,24.559,26.37,2020-05-24T01:33:22Z,,120.709,[357]苗栗縣通霄鎮內島里二鄰15號,2020-05-24,74DA38F20910,,6.81,,,01:33:22,,BRR/30/11.27,苗栗縣立啟明國小,miaoli
,9,AirBox,2,17,,24,26,100,74DA38C7CF40,1,,24.174,29.36,2020-05-24T01:36:11Z,,120.692,N/A,2020-05-24,74DA38C7CF40,,9.28,,,01:36:11,,BRR/30/5.72,HK1621,taichuang
,9,AirBox,2,29,,47,65,100,74DA38C7CF42,1,,22.994,27.87,2020-05-24T01:33:28Z,,120.216,N/A,2020-05-24,74DA38C7CF42,,20.31,,,01:33:28,,Theil-Sen/14/1.72,台南一中,tainan
0,9,AirBox,2,11,acelink.edimax,18,20,88,桃園市市立平興國中,1,0,24.94954935,26.6,2020-05-24T01:39:18Z,0,121.2059301,桃園市平鎮區環南路300號,2020-05-24,08BEAC0A083C,0,N/A,v1.06,0,01:39:18,AI-1003WN,N/A,,
0,9,AirBox,2,33,acelink.edimax,55,69,100,臺南市市立隆田國小,1,0,23.1924916,28.5,2020-05-24T01:37:15Z,0,120.3147528,臺南市官田區隆田里中山路一段127號,2020-05-24,08BEAC0A07B2,0,N/A,v1.06,0,01:37:15,AI-1003WN,N/A,,
0,9,AirBox,2,3,acelink.edimax,6,8,100,桃園市市立樹林國小,1,0,25.06249274,28,2020-05-24T01:35:31Z,0,121.1281284,桃園市觀音區樹林里新里路二段12號,2020-05-24,08BEAC0A083A,0,N/A,v1.06,0,01:35:31,AI-1003WN,N/A,,
0,9,AirBox,2,7,acelink.edimax,10,11,84,桃園市市立五權國小,1,0,25.02365606,28.3,2020-05-24T01:36:59Z,0,121.231099,桃園市大園區中正東路二段539號,2020-05-24,08BEAC0A07B0,0,7.54,v1.06,0,01:36:59,AI-1003WN,BRR/30/8.03,,
0,9,AirBox,2,1,acelink.edimax,3,4,80,桃園市市立育仁國小,1,0,25.01338108,30,2020-05-24T01:37:22Z,0,121.1027692,桃園市觀音區坑尾里四鄰23之1號,2020-05-24,08BEAC0A07B6,0,N/A,v1.06,0,01:37:22,AI-1003WN,N/A,,
0,9,AirBox,2,4,acelink.edimax,8,8,85,桃園市市立草漯國小,1,0,25.0471238732,27.2,2020-05-24T01:37:26Z,0,121.144432761,桃園市觀音區草漯里新生路1462號,2020-05-24,08BEAC0A083E,0,N/A,v1.06,0,01:37:26,AI-1003WN,N/A,,
,9,AirBox,2,23,,35,45,100,74DA38E69BF4,1,,22.685,27.25,2020-05-24T01:32:14Z,,120.337,N/A,2020-05-24,74DA38E69BF4,,16.86,,,01:32:14,,Theil-Sen/30/7.69,北屋社區,kaohsiung
0,9,AirBox,2,7,acelink.edimax,12,15,91,桃園市市立上田國小,1,0,24.93800754,27.8,2020-05-24T01:34:56Z,0,121.1265816,桃園市楊梅區上田里九鄰98號,2020-05-24,08BEAC0A0556,0,N/A,v1.06,0,01:34:56,AI-1003WN,N/A,,
,9,AirBox,2,8,,13,14,73,74DA38F7025A,1,,24.19,28.25,2020-05-24T01:36:52Z,,120.609,N/A,2020-05-24,74DA38F7025A,,8.84,,,01:36:52,,BRR/30/5.34,台中市西屯區莫內花園,taichuang
,9,AirBox,2,32,,55,69,100,74DA38F7025C,1,,23.184,27.62,2020-05-24T01:31:30Z,,120.36,N/A,2020-05-24,74DA38F7025C,,N/A,,,01:31:30,,N/A,官田社子倉庫,NA
,9,AirBox,2,6,,9,10,80,74DA38F7025E,1,,23.757,27.12,2020-05-24T01:35:39Z,,120.323,N/A,2020-05-24,74DA38F7025E,,18.4,,,01:35:39,,Theil-Sen/21/23.15,myPM2.5_5E,yunlin
,9,AirBox,2,9,,13,14,100,74DA38EBF804,1,,25.072,27.75,2020-05-24T01:31:23Z,,121.49,N/A,2020-05-24,74DA38EBF804,,7.88,,,01:31:23,,BRR/14/3.36,大智街179巷,new_taipei
,9,AirBox,2,9,,13,14,69,74DA38EBF808,1,,24.073,29,2020-05-24T01:31:31Z,,120.543,N/A,2020-05-24,74DA38EBF808,,25.09,,,01:31:31,,LR/30/0.79,V307,changhua
,9,AirBox,2,20,,31,35,74,74DA38E69D3E,1,,23.672,28.5,2020-05-24T01:34:02Z,,120.538,N/A,2020-05-24,74DA38E69D3E,,54.07,,,01:34:02,,Theil-Sen/21/4.49,SkyAirBox-01,yunlin
0,9,AirBox,2,8,acelink.edimax,13,14,90,臺中市立社口國小,1,0,24.24584666,28.6,2020-05-24T01:36:53Z,0,120.6857,臺中巿神岡區社南里社南街136號,2020-05-24,08BEAC0A0000,0,63.85,v1.06,0,01:36:53,AI-1003WN,LR/30/5.8,,
,9,AirBox,2,0,,0,0,69,74DA38AF48D0,1,,22.666,28.25,2020-05-24T01:31:23Z,,120.315,N/A,2020-05-24,74DA38AF48D0,,8.22,,,01:31:23,,Theil-Sen/30/4.63,鼎祥街室內,kaohsiung
,9,AirBox,2,24,,30,35,100,74DA38AF48D2,1,,25.013,25.62,2020-05-24T01:33:29Z,,121.552,N/A,2020-05-24,74DA38AF48D2,,16.51,,,01:33:29,,BRR/14/5.79,第二殯儀館,taipei
,9,AirBox,2,3,,4,4,97,08BEAC028DCA,1,,23.295,27,2020-05-24T01:34:44Z,,121.27,N/A,2020-05-24,08BEAC028DCA,,4.05,,,01:34:44,,PA/14/61.24,iTribe卓樂部落,hualien
,9,AirBox,2,6,,10,10,56,08BEAC028DCC,1,,24.206,36.61,2020-05-24T01:31:57Z,,120.654,N/A,2020-05-24,08BEAC028DCC,,9.71,,,01:31:57,,BRR/30/6.15,總茂環保3,taichuang
,9,AirBox,2,2,,3,4,98,74DA38C7D458,1,,24.668,29,2020-05-24T01:32:41Z,,121.825,N/A,2020-05-24,74DA38C7D458,,0,,,01:32:41,,LR/14/11.92,青天計畫2.0 - 五結鄉利澤南路,yilan
,9,AirBox,2,6,,9,10,100,市立武功國小,1,,25.003,24.62,2020-05-24T01:09:57Z,,121.539,臺北市文山區萬祥里興隆路1段68號,2020-05-24,74DA38F7C3DC,,5.84,,,01:09:57,,BRR/14/5.76,台北市文山區武功國小2018,taipei
,9,AirBox,2,0,,0,0,79,08BEAC028DC6,1,,23.71,28.11,2020-05-24T01:34:55Z,,121.414,N/A,2020-05-24,08BEAC028DC6,,0,,,01:34:55,,LR/14/34.66,iTribe馬里巴西部落,hualien
,9,AirBox,2,3,,6,7,100,08BEAC028DC8,1,,22.757,26,2020-05-24T01:35:36Z,,120.753,N/A,2020-05-24,08BEAC028DC8,,4.53,,,01:35:36,,Theil-Sen/30/26.79,iTribe大武部落,pingtung
,9,AirBox,2,0,,8,0,96,74DA388FF404,1,,24.768,23.87,2020-05-24T01:32:16Z,,121.027,N/A,2020-05-24,74DA388FF404,,11.75,,,01:32:16,,PA/14/6.95,coretrconicc,hsinchu_city
,9,AirBox,2,0,,0,0,98,新北市泰山國中,1,,25.065,25.62,2020-05-24T01:31:31Z,,121.425,N/A,2020-05-24,74DA38F7C260,,0.16,,,01:31:31,,BRR/14/6.71,新北市泰山區泰山國中,new_taipei
,9,AirBox,2,14,,25,28,77,朴子-1,1,,25.04170237,29.11,2020-05-24T01:32:26Z,,121.5440922,Puzi,2020-05-24,08BEAC028A4C,,18.7,,,01:32:26,,BRR/14/3.68,手動站：朴子站-1（A4C）,taipei
,9,AirBox,2,25,,39,59,100,嘉義市立宣信國小,1,,23.47,27.5,2020-05-24T01:37:12Z,,120.459,[600]嘉義市東區宣信街266號,2020-05-24,74DA38C7CEB4,,26.42,,,01:37:12,,Theil-Sen/30/2.02,嘉義市宣信國小,chiayi_city
,9,AirBox,2,6,,9,11,86,taichung45,1,,25.041,26.37,2020-05-24T01:32:22Z,,121.615,N/A,2020-05-24,74DA3895C294,,0,,,01:32:22,,LR/14/4.0,ASChem3,taipei
,9,AirBox,2,25,,35,45,94,74DA38AF48DA,1,,23.181,28.36,2020-05-24T01:34:28Z,,120.254,N/A,2020-05-24,74DA38AF48DA,,N/A,,,01:34:28,,N/A,indoot,tainan
,9,AirBox,2,10,,15,16,93,74DA38B05344,1,,24.138,27.12,2020-05-24T01:33:02Z,,120.704,N/A,2020-05-24,74DA38B05344,,6.28,,,01:33:02,,BRR/30/6.57,cht32,new_taipei
,9,AirBox,2,28,,46,61,100,嘉義市立垂楊國小,1,,23.472,27,2020-05-24T01:35:06Z,,120.438,[600]嘉義市西區垂楊路605號,2020-05-24,74DA38C7CEB8,,31.13,,,01:35:06,,Theil-Sen/30/1.07,嘉義市垂楊國小,chiayi_city
,9,AirBox,2,5,,7,8,67,74DA38EBF80C,1,,24.825,27.37,2020-05-24T01:37:00Z,,121.01,N/A,2020-05-24,74DA38EBF80C,,13.68,,,01:37:00,,PA/14/4.39,Seal’s,hsinchu_county
,9,AirBox,2,4,,6,6,94,74DA38EBF80E,1,,24.777,26.25,2020-05-24T01:34:46Z,,121.013,N/A,2020-05-24,74DA38EBF80E,,9.24,,,01:34:46,,PA/14/5.21,寶可夢,hsinchu_city
,9,AirBox,2,3,,6,7,76,74DA38ED06D8,1,,25.044,25,2020-05-24T01:32:45Z,,121.517,N/A,2020-05-24,74DA38ED06D8,,9.25,,,01:32:45,,BRR/14/0.95,台大醫院9,taipei
0,9,AirBox,2,5,acelink.edimax,8,8,100,桃園市市立內海國小,1,0,25.08650158,29.5,2020-05-24T01:35:59Z,0,121.1908989,桃園市大園區內海里2鄰學府路76巷32號,2020-05-24,08BEAC0A07BC,0,N/A,v1.06,0,01:35:59,AI-1003WN,N/A,,
0,9,AirBox,2,20,acelink.edimax,35,43,100,嘉義縣縣立古民國小,1,0,23.56209603,29.3,2020-05-24T01:39:43Z,0,120.3492351,嘉義縣新港鄉古民村161號,2020-05-24,08BEAC0A0832,0,23.14,v1.06,0,01:39:43,AI-1003WN,Theil-Sen/30/14.46,,
0,9,AirBox,2,25,acelink.edimax,47,60,100,臺南市市立那拔國小,1,0,23.06836078,28.5,2020-05-24T01:35:31Z,0,120.3496119,臺南市新化區那拔里54號,2020-05-24,08BEAC0A07BA,0,20.14,v1.06,0,01:35:31,AI-1003WN,Theil-Sen/14/17.69,,
0,9,AirBox,2,28,acelink.edimax,50,64,94,臺南市市立仁德國中,1,0,22.9561933732,28,2020-05-24T01:39:13Z,0,120.247528553,臺南市仁德區民安路一段363號,2020-05-24,08BEAC0A0830,0,22.99,v1.06,0,01:39:13,AI-1003WN,Theil-Sen/14/5.58,,
0,9,AirBox,2,26,acelink.edimax,51,69,92,臺南市市立仁德文賢國中,1,0,22.92256458,28.7,2020-05-24T01:35:56Z,0,120.235155,臺南市仁德區保安里中正路一段185號,2020-05-24,08BEAC0A0836,0,23.7,v1.06,0,01:35:56,AI-1003WN,Theil-Sen/14/7.66,,
0,9,AirBox,2,34,acelink.edimax,58,70,100,臺南市市立後營國小,1,0,23.1406702,28.7,2020-05-24T01:38:31Z,0,120.2149521,臺南市西港區營西里3號,2020-05-24,08BEAC0A07BE,0,25,v1.06,0,01:38:31,AI-1003WN,Theil-Sen/14/17.4,,
0,9,AirBox,2,25,acelink.edimax,44,58,100,臺南市市立山上國小,1,0,23.1006689,28.3,2020-05-24T01:36:36Z,0,120.3550727,臺南市山上區南洲里42號,2020-05-24,08BEAC0A0834,0,18.85,v1.06,0,01:36:36,AI-1003WN,Theil-Sen/14/20.25,,
0,9,AirBox,2,23,acelink.edimax,42,53,100,臺南市市立關廟國中,1,0,22.96140696,28.7,2020-05-24T01:35:31Z,0,120.3243413,臺南市關廟區中山路二段172號,2020-05-24,08BEAC0A0838,0,17.85,v1.06,0,01:35:31,AI-1003WN,Theil-Sen/14/12.73,,
,9,AirBox,2,17,,26,26,98,74DA38F6FE6A,1,,24.082,28.5,2020-05-24T01:33:46Z,,120.54,N/A,2020-05-24,74DA38F6FE6A,,18.94,,,01:33:46,,LR/30/1.79,joygold,changhua
,9,AirBox,2,7,,11,13,100,74DA38E69C8A,1,,24.155,28.25,2020-05-24T01:31:33Z,,120.702,N/A,2020-05-24,74DA38E69C8A,,2.9,,,01:31:33,,BRR/30/6.19,Taichung90,chiayi_county
,9,AirBox,2,115,,115,116,92,苗栗縣縣立三灣國中,1,,24.649,25.62,2020-05-24T01:36:52Z,,120.953,[352]苗栗縣三灣鄉三灣村忠信路17號,2020-05-24,74DA38F20D48,,67.22,,,01:36:52,,BRR/30/16.34,苗栗縣立三灣國民中學,miaoli
,9,AirBox,2,2,,3,3,53,74DA38E2B83C,1,,25.062013,25.62,2020-05-24T01:37:03Z,,121.582246,N/A,2020-05-24,74DA38E2B83C,,0,,,01:37:03,,LR/14/6.08,AI-1003Wv3,new_taipei
,9,AirBox,2,4,,6,7,100,苗栗縣縣立信義國小,1,,24.697,29.11,2020-05-24T01:32:17Z,,120.891,[351]苗栗縣頭份市後庄里信中路36號,2020-05-24,74DA38F20A04,,9.52,,,01:32:17,,PA/14/14.59,苗栗縣信義國小,miaoli
,9,AirBox,2,5,,6,7,100,新竹市立竹光國中,1,,24.807,26.25,2020-05-24T01:31:37Z,,120.955,[300]新竹市北區和平路1號,2020-05-24,74DA38B053F8,,8.7,,,01:31:37,,PA/14/1.73,新竹市竹光國中,hsinchu_city
,9,AirBox,2,7,,13,15,100,新北市桃子腳國中,1,,24.949,25.25,2020-05-24T01:31:21Z,,121.382,N/A,2020-05-24,74DA38F7C30E,,7.3,,,01:31:21,,BRR/30/9.37,新北市立桃子腳國中小,new_taipei
0,9,AirBox,2,15,acelink.edimax,23,26,90,臺中市立爽文國中,1,0,24.10759,29.2,2020-05-24T01:37:43Z,0,120.677903,臺中市大里區永隆3街1號,2020-05-24,08BEAC0A01D6,0,10.62,v1.06,0,01:37:43,AI-1003WN,BRR/30/6.19,,
0,9,AirBox,2,5,acelink.edimax,8,8,83,臺中市立臺中啟明學校,1,0,24.30478166,28.1,2020-05-24T01:38:27Z,0,120.7232066,臺中市后里區廣福里三豐路三段936號,2020-05-24,08BEAC09FF14,0,98.12,v1.06,0,01:38:27,AI-1003WN,LR/30/5.68,,
0,9,AirBox,2,9,acelink.edimax,15,18,92,臺中市立僑忠國小,1,0,24.20236354,28.2,2020-05-24T01:35:19Z,0,120.7032586,臺中市潭子區中山路二段31號,2020-05-24,08BEAC09FF16,0,54.44,v1.06,0,01:35:19,AI-1003WN,LR/30/7.18,,
0,9,AirBox,2,3,acelink.edimax,6,6,78,臺中市立清水高中,1,0,24.2652284727,28.3,2020-05-24T01:38:29Z,0,120.574407019,臺中市清水區中山路90號,2020-05-24,08BEAC09FF10,0,4.43,v1.06,0,01:38:29,AI-1003WN,BRR/30/14.3,,
0,9,AirBox,2,4,acelink.edimax,8,8,83,臺中市立豐原高中,1,0,24.25719528,27.6,2020-05-24T01:37:50Z,0,120.7418095,臺中市豐原區水源路150號,2020-05-24,08BEAC09FF12,0,98.12,v1.06,0,01:37:50,AI-1003WN,LR/30/0.07,,
,9,AirBox,2,19,,26,27,79,74DA38E2B778,1,,22.609,32.36,2020-05-24T01:34:23Z,,120.312,N/A,2020-05-24,74DA38E2B778,,16.29,,,01:34:23,,Theil-Sen/30/3.59,台鋁十一巷,kaohsiung
0,9,AirBox,2,7,acelink.edimax,11,12,91,臺中市立豐原高商,1,0,24.24657,28.7,2020-05-24T01:37:22Z,0,120.7145,臺中市豐原區圓環南路50號,2020-05-24,08BEAC09FF18,0,57.14,v1.06,0,01:37:22,AI-1003WN,LR/30/2.98,,
,9,AirBox,2,4,,6,6,80,74DA38E69E08,1,,25.023,27.87,2020-05-24T01:34:21Z,,121.502,N/A,2020-05-24,74DA38E69E08,,8.43,,,01:34:21,,BRR/14/2.68,kevin home,taipei
